gutenberg_id,title,author,gutenberg_author_id,language,gutenberg_bookshelf,rights,has_text,subject_type,V1
36123,The Comstock Club,"Goodwin, C. C. (Charles Carroll)",6978,en,NA,Public domain in the USA.,TRUE,lcsh,"Virginia City (Nev.) -- Fiction, Miners -- Fiction, Comstock Lode (Nev.) -- Fiction"
36130,"The Campfire Girls on Station Island; Or, The Wireless from the Steam Yacht","Penrose, Margaret",1022,en,NA,Public domain in the USA.,TRUE,lcsh,"Radio broadcasting -- Juvenile fiction, Islands -- Juvenile fiction, Right of property -- Juvenile fiction, Girls -- Societies and clubs -- Juvenile fiction, Adventure and adventurers -- Juvenile fiction, Camp Fire Girls -- Juvenile fiction"
36133,"Brenda's Ward
A Sequel to 'Amy in Acadia'","Reed, Helen Leah",37330,en,NA,Public domain in the USA.,TRUE,lcsh,"Boston (Mass.) -- Juvenile fiction, Young women -- Juvenile fiction"
36136,Yankee Ships and Yankee Sailors: Tales of 1812,"Barnes, James",38095,en,NA,Public domain in the USA.,TRUE,lcsh,United States -- History -- War of 1812 -- Naval operations -- Juvenile fiction
36138,Poppy: The Story of a South African Girl,"Stockley, Cynthia",25417,en,NA,Public domain in the USA.,TRUE,lcsh,"Girls -- Fiction, South Africa -- Fiction"
36148,Hoosier Mosaics,"Thompson, Maurice",1388,en,NA,Public domain in the USA.,TRUE,lcsh,Indiana -- Social life and customs -- Fiction
36156,Amy Herbert,"Sewell, Elizabeth Missing",38106,en,NA,Public domain in the USA.,TRUE,lcsh,"Christian life -- Fiction, Mothers and daughters -- Fiction, Cousins -- Fiction, England -- Social life and customs -- Fiction, Girls -- Conduct of life -- Fiction"
36157,Daisy Burns (Volume 1),"Kavanagh, Julia",38107,en,NA,Public domain in the USA.,TRUE,lcsh,"Orphans -- Fiction, England -- Social life and customs -- Fiction, Guardian and ward -- Fiction"
36158,Daisy Burns (Volume 2),"Kavanagh, Julia",38107,en,NA,Public domain in the USA.,TRUE,lcsh,"Guardian and ward -- Fiction, Orphans -- Fiction, England -- Social life and customs -- Fiction"
36159,The Letter of Credit,"Warner, Susan",4744,en,NA,Public domain in the USA.,TRUE,lcsh,"Love stories, Fiction"
36160,Rachel Gray: A Tale Founded on Fact,"Kavanagh, Julia",38107,en,NA,Public domain in the USA.,TRUE,lcsh,"Christian life -- Fiction, London (England) -- Fiction, Poor -- Fiction"
36164,"Flower, Fruit, and Thorn Pieces;
or, the Wedded Life, Death, and Marriage of Firmian Stanislaus Siebenkaes, Parish Advocate in the Burgh of Kuhschnappel.",Jean Paul,32901,en,NA,Public domain in the USA.,TRUE,lcsh,German fiction -- Translations into English
36166,That Little Beggar,"Hall, Edith King",25892,en,NA,Public domain in the USA.,TRUE,lcsh,"Boys -- Fiction, England -- Fiction, Grandparent and child -- Fiction"
36170,The Son of his Father,"Cullum, Ridgwell",5545,en,NA,Public domain in the USA.,TRUE,lcsh,"Railroads -- Fiction, Western stories, Capitalists and financiers -- Fiction, Fathers and sons -- Fiction, Children of the rich -- Fiction"
36176,Nan Sherwood's Summer Holidays,"Carr, Annie Roe",1000,en,NA,Public domain in the USA.,TRUE,lcsh,"Voyages and travels -- Juvenile fiction, Schoolgirls -- Juvenile fiction, Americans -- Great Britain -- Juvenile fiction, Vacations -- Juvenile fiction"
36178,The Little Dog Trusty; The Orange Man; and the Cherry Orchard; Being the Tenth Part of Early Lessons (1801),"Edgeworth, Maria",630,en,NA,Public domain in the USA.,TRUE,lcsh,"Didactic fiction, English, Children's stories, English"
36179,"The Rover Boys on a Tour; or, Last Days at Brill College","Stratemeyer, Edward",1626,en,NA,Public domain in the USA.,TRUE,lcsh,"Floods -- Juvenile fiction, Sports stories, College students -- Juvenile fiction, Automobile travel -- Juvenile fiction"
36185,The Sandman: His Farm Stories,"Hopkins, William John",32818,en,NA,Public domain in the USA.,TRUE,lcsh,"Children's stories, Country life -- Juvenile fiction, Animals -- Juvenile fiction, Farm life -- Juvenile fiction"
36189,In Search of a Son,"Walsh, William Shepard",38126,en,NA,Public domain in the USA.,TRUE,lcsh,"Fire -- Juvenile fiction, Physical sciences -- Juvenile fiction, Fathers and sons -- Juvenile fiction, Missing children -- Juvenile fiction, Oxygen -- Juvenile fiction, Shipwrecks -- Juvenile fiction, Children -- Conduct of life -- Juvenile fiction, Conduct of life -- Juvenile fiction, Friendship -- Juvenile fiction, Scientists -- Juvenile fiction, Natural history -- Juvenile fiction, Wealth -- Juvenile fiction"
36196,Boston Neighbours In Town and Out,"Poor, Agnes Blake",38130,en,NA,Public domain in the USA.,TRUE,lcsh,"Boston (Mass.) -- Social life and customs -- Fiction, Short stories"
36198,The Mystery of The Barranca,"Whitaker, Herman",38132,en,NA,Public domain in the USA.,TRUE,lcsh,"Detective and mystery stories, Mexico -- Fiction"
36199,Bijou,Gyp,38133,en,NA,Public domain in the USA.,TRUE,lcsh,Fiction
36202,Nan Sherwood on the Mexican Border,"Carr, Annie Roe",1000,en,NA,Public domain in the USA.,TRUE,lcsh,"Adventure and adventurers -- Juvenile fiction, Voyages and travels -- Juvenile fiction, Vacations -- Juvenile fiction, Smugglers -- Juvenile fiction, Mexico -- Description and travel -- Juvenile fiction, Girls -- Juvenile fiction"
36203,"'Neath the Hoof of the Tartar; Or, The Scourge of God","Jósika, Miklós, báró",38140,en,NA,Public domain in the USA.,TRUE,lcsh,"Hungary -- History -- Mongol Invasion, 1241-1242 -- Fiction"
36210,Three Sioux Scouts,"Gregor, Elmer Russell",37423,en,NA,Public domain in the USA.,TRUE,lcsh,Dakota Indians -- Juvenile fiction
36211,"Men, Women and Guns","McNeile, H. C. (Herman Cyril)",26827,en,NA,Public domain in the USA.,TRUE,lcsh,"World War, 1914-1918 -- Fiction, War stories, English"
36220,My Little Sister,"Robins, Elizabeth",3274,en,NA,Public domain in the USA.,TRUE,lcsh,"Abduction -- Fiction, Young women -- Fiction, Prostitution -- Fiction, Sisters -- Fiction, England -- Fiction"
36221,Spinning-Wheel Stories,"Alcott, Louisa May",102,en,NA,Public domain in the USA.,TRUE,lcsh,"Children -- Conduct of life -- Juvenile fiction, Conduct of life -- Juvenile fiction, Children's stories"
36223,The Boy with Wings,"Ruck, Berta",38157,en,NA,Public domain in the USA.,TRUE,lcsh,"England -- Social life and customs -- 20th century -- Fiction, Love stories, Air pilots, Military -- Fiction, World War, 1914-1918 -- England -- Fiction"
36229,The Camp Fire Girls' Careers,"Vandercook, Margaret",2838,en,NA,Public domain in the USA.,TRUE,lcsh,"Camp Fire Girls -- Juvenile fiction, Young women -- Societies and clubs -- Juvenile fiction, Girls -- Societies and clubs -- Juvenile fiction, Theater -- Juvenile fiction, Young women -- Social life and customs -- Juvenile fiction"
36230,Molly Brown's Post-Graduate Days,"Speed, Nell",9429,en,NA,Public domain in the USA.,TRUE,lcsh,"Families -- Juvenile fiction, First loves -- Juvenile fiction, Betrothal -- Juvenile fiction, Weddings -- Juvenile fiction"
36232,"The Shooting of Dan McGrew, A Novel. Based on the Famous Poem of Robert Service",NA,NA,en,NA,Public domain in the USA.,TRUE,lcsh,Fiction
36235,Old Kensington,"Ritchie, Anne Thackeray",34609,en,NA,Public domain in the USA.,TRUE,lcsh,"Kensington (London, England) -- Fiction"
36236,Dorothy's Double. Volume 2 (of 3),"Henty, G. A. (George Alfred)",1032,en,NA,Public domain in the USA.,TRUE,lcsh,Great Britain -- History -- 19th century -- Fiction
36237,The Mystery of the Locks,"Howe, E. W. (Edgar Watson)",38154,en,NA,Public domain in the USA.,TRUE,lcsh,"City and town life -- Fiction, Nebraska -- Fiction, Man-woman relationships -- Fiction, Mystery fiction"
36238,"The Mantle, and Other Stories","Gogol, Nikolai Vasilevich",531,en,NA,Public domain in the USA.,TRUE,lcsh,"Russia -- Social life and customs -- Fiction, Short stories, Russian -- Translations into English, Gogol, Nikolai Vasilevich, 1809-1852 -- Translations into English"
36241,Canadian Fairy Tales,"MacMillan, Cyrus",33225,en,NA,Public domain in the USA.,TRUE,lcsh,"Folklore -- Canada, Fairy tales -- Canada, Indians of North America -- Canada -- Folklore"
36243,Roland Graeme: Knight. A Novel of Our Time,"Machar, Agnes Maule",7899,en,NA,Public domain in the USA.,TRUE,lcsh,"Mills and mill-work -- Fiction, Labor movement -- Fiction, City and town life -- Fiction, Clergy -- Fiction, Journalists -- Fiction, Christian life -- Fiction, Canadian fiction"
36244,"Latitude 19°
A Romance of the West Indies in the Year of Our Lord Eighteen Hundred and Twenty","Crowninshield, Schuyler, Mrs.",38162,en,NA,Public domain in the USA.,TRUE,lcsh,West Indies -- Fiction
36246,Told in the Hills: A Novel,"Ryan, Marah Ellis",32709,en,NA,Public domain in the USA.,TRUE,lcsh,"Indians of North America -- Fiction, Western stories, Montana -- Fiction, Frontier and pioneer life -- West (U.S.) -- Fiction, Race relations -- Fiction"
36247,The Red Mouse: A Mystery Romance,"Osborne, William Hamilton",38164,en,NA,Public domain in the USA.,TRUE,lcsh,"Fiction, Detective and mystery stories"
36251,"The Corner House Girls on a Tour
Where they went, what they saw, and what they found","Hill, Grace Brooks",9684,en,NA,Public domain in the USA.,TRUE,lcsh,"Traveling sales personnel -- Juvenile fiction, Families -- Juvenile fiction, Automobile travel -- Juvenile fiction, Sisters -- Juvenile fiction, School children -- Juvenile fiction, Romanies -- Juvenile fiction"
36255,"The Corner House Girls' Odd Find
Where they made it, and What the Strange Discovery led to","Hill, Grace Brooks",9684,en,NA,Public domain in the USA.,TRUE,lcsh,"Circus performers -- Juvenile fiction, Treasure troves -- Juvenile fiction, Money -- Juvenile fiction, Family -- Juvenile fiction, Sisters -- Juvenile fiction, Christmas stories"
36258,The Beautiful People,"Beaumont, Charles",36061,en,NA,Public domain in the USA.,TRUE,lcsh,"Teenage girls -- Fiction, Science fiction, Short stories, Identity (Psychology) -- Fiction"
36259,The Corner House Girls on Palm Island,"Hill, Grace Brooks",9684,en,NA,Public domain in the USA.,TRUE,lcsh,"Robinsonades, Family -- Juvenile fiction, Christmas stories, Caribbean Area -- Description and travel -- Juvenile fiction, Ocean travel -- Juvenile fiction, Boats and boating -- Juvenile fiction, Sisters -- Juvenile fiction, West Indies -- Description and travel -- Juvenile fiction"
36273,"The Automobile Girls at Newport; Or, Watching the Summer Parade","Crane, Laura Dent",4425,en,NA,Public domain in the USA.,TRUE,lcsh,"Adventure and adventurers -- Juvenile fiction, Brigands and robbers -- Juvenile fiction, Automobile travel -- Juvenile fiction, Girls -- Societies and clubs -- Juvenile fiction, Newport (R.I.) -- Juvenile fiction"
36277,Piccadilly: A Fragment of Contemporary Biography,"Oliphant, Laurence",6222,en,NA,Public domain in the USA.,TRUE,lcsh,"Piccadilly (London, England) -- Fiction"
36280,Letters of the Motor Girl,"Gardner, Ethellyn",38173,en,NA,Public domain in the USA.,TRUE,lcsh,"Girls -- Fiction, Franklin automobile -- Fiction, Epistolary fiction"
36281,The Slayer of Souls,"Chambers, Robert W. (Robert William)",38191,en,NA,Public domain in the USA.,TRUE,lcsh,"Conspiracies -- Fiction, Magic -- Fiction, Fantasy fiction"
36282,"Donald McElroy, Scotch Irishman","Caldwell, Willie Walker",38190,en,NA,Public domain in the USA.,TRUE,lcsh,"Virginia -- History -- Revolution, 1775-1783 -- Fiction, Virginia -- History -- Colonial period, ca. 1600-1775 -- Fiction, Scots-Irish -- Fiction"
36283,The Tobacco Tiller: A Tale of the Kentucky Tobacco Fields,"Hackley, Sarah Bell",38174,en,NA,Public domain in the USA.,TRUE,lcsh,"Tobacco farmers -- Fiction, Kentucky -- Fiction"
36289,"Ormond; Or, The Secret Witness. Volume 1 (of 3)","Brown, Charles Brockden",416,en,NA,Public domain in the USA.,TRUE,lcsh,"Young women -- Fiction, Philadelphia (Pa.) -- History -- 19th century -- Fiction, Gothic fiction (Literary genre)"
36290,"Ormond; Or, The Secret Witness. Volume 2 (of 3)","Brown, Charles Brockden",416,en,NA,Public domain in the USA.,TRUE,lcsh,"Gothic fiction (Literary genre), Philadelphia (Pa.) -- History -- 19th century -- Fiction, Young women -- Fiction"
36291,"Ormond; Or, The Secret Witness. Volume 3 (of 3)","Brown, Charles Brockden",416,en,NA,Public domain in the USA.,TRUE,lcsh,"Gothic fiction (Literary genre), Philadelphia (Pa.) -- History -- 19th century -- Fiction, Young women -- Fiction"
36295,The Pastor's Wife,"Von Arnim, Elizabeth",603,en,NA,Public domain in the USA.,TRUE,lcsh,"Domestic fiction, Spouses of clergy -- Fiction"
36302,Dawson Black: Retail Merchant,"Whitehead, Harold",38186,en,NA,Public domain in the USA.,TRUE,lcsh,"Business -- Fiction, Retail trade -- Fiction"
36309,The Water-Babies,"Kingsley, Charles",344,en,NA,Public domain in the USA.,TRUE,lcsh,"Fairy tales -- England, Chimney sweeps -- Juvenile fiction"
36313,"Witch Winnie's Mystery, or The Old Oak Cabinet
The Story of a King's Daughter","Champney, Elizabeth W. (Elizabeth Williams)",32897,en,NA,Public domain in the USA.,TRUE,lcsh,"Students -- Juvenile fiction, Friendship -- Juvenile fiction, Boarding schools -- Juvenile fiction, Theft -- Juvenile fiction, Young women -- Conduct of life -- Juvenile fiction, Charity -- Juvenile fiction, Conduct of life -- Juvenile fiction"
36314,The Radio Boys Rescue the Lost Alaska Expedition,"Breckenridge, Gerald",5443,en,NA,Public domain in the USA.,TRUE,lcsh,"Boys -- Juvenile fiction, Radio -- Juvenile fiction"
36320,The Motor Maids by Palm and Pine,"Stokes, Katherine",5049,en,NA,Public domain in the USA.,TRUE,lcsh,"Automobiles -- Juvenile fiction, Voyages and travels -- Juvenile fiction, Inheritance and succession -- Juvenile fiction, Palm Beach (Fla.) -- Juvenile fiction"
36322,"The Battleship Boys at Sea; Or, Two Apprentices in Uncle Sam's Navy","Patchin, Frank Gee",1623,en,NA,Public domain in the USA.,TRUE,lcsh,"Battleships -- Juvenile fiction, United States. Navy -- Juvenile fiction"
36323,"Two Boys of the Battleship; Or, For the Honor of Uncle Sam","Webster, Frank V.",1955,en,NA,Public domain in the USA.,TRUE,lcsh,"Revolutions -- Juvenile fiction, Battleships -- Juvenile fiction, War stories, United States. Navy -- Juvenile fiction"
36325,"Marjorie Dean, High School Senior","Chase, Josephine",1598,en,NA,Public domain in the USA.,TRUE,lcsh,"High school students -- Juvenile fiction, Interpersonal relations -- Juvenile fiction, High schools -- Juvenile fiction, Young women -- Social life and customs -- Juvenile fiction, Best friends -- Juvenile fiction"
36329,The Old Blood,"Palmer, Frederick",3757,en,NA,Public domain in the USA.,TRUE,lcsh,"World War, 1914-1918 -- Fiction"
36333,Little Erik of Sweden,"Brandeis, Madeline",38210,en,NA,Public domain in the USA.,TRUE,lcsh,"Boys -- Juvenile fiction, Sweden -- Juvenile fiction"
36335,The Secret of Lonesome Cove,"Adams, Samuel Hopkins",1635,en,NA,Public domain in the USA.,TRUE,lcsh,"Detective and mystery stories, New England -- Fiction"
36336,Gabriel Conroy,"Harte, Bret",593,en,NA,Public domain in the USA.,TRUE,lcsh,"Western stories, California -- Fiction"
36340,"From Chart House to Bush Hut
Being the Record of a Sailor's 7 Years in the Queensland Bush","Bryde, C. W.",38215,en,NA,Public domain in the USA.,TRUE,lcsh,Frontier and pioneer life -- Australia -- Queensland -- Fiction
36341,"Gunpowder Treason and Plot, and Other Stories for Boys",NA,NA,en,NA,Public domain in the USA.,TRUE,lcsh,"Children's stories, Short stories, Schools -- England -- Juvenile fiction, Adventure and adventurers -- Juvenile fiction"
36342,In Both Worlds,"Holcombe, William H. (William Henry)",36542,en,NA,Public domain in the USA.,TRUE,lcsh,"Lazarus, of Bethany, Saint -- Fiction"
36353,The Invisible Lodge,Jean Paul,32901,en,NA,Public domain in the USA.,TRUE,lcsh,Fiction
36355,The Salamander,"Johnson, Owen",4502,en,"Bestsellers, American, 1895-1923",Public domain in the USA.,TRUE,lcsh,"New York (N.Y.) -- Social life and customs -- 20th century -- Fiction, Young women -- Fiction, Man-woman relationships -- Fiction"
36359,Dorothy's Double. Volume 3 (of 3),"Henty, G. A. (George Alfred)",1032,en,NA,Public domain in the USA.,TRUE,lcsh,Great Britain -- History -- 19th century -- Fiction
36360,Faithful Margaret: A Novel,"Simpson, J. M., Mrs.",38229,en,NA,Public domain in the USA.,TRUE,lcsh,Fiction
36361,A Diplomatic Woman,"Mee, Huan",38230,en,NA,Public domain in the USA.,TRUE,lcsh,"Women -- Fiction, Spy stories, Paris (France) -- Fiction"
36364,"Zoe; Or, Some Day: A Novel","Leonard, May",38231,en,NA,Public domain in the USA.,TRUE,lcsh,Fiction
36365,"J. Poindexter, Colored","Cobb, Irvin S. (Irvin Shrewsbury)",559,en,NA,Public domain in the USA.,TRUE,lcsh,"New York (N.Y.) -- Fiction, African Americans -- Fiction"
36366,"Dangerous Ground; or, The Rival Detectives","Lynch, Lawrence L.",31516,en,NA,Public domain in the USA.,TRUE,lcsh,"Detective and mystery stories, Fiction"
36368,If Any Man Sin,"Cody, H. A. (Hiram Alfred)",2694,en,NA,Public domain in the USA.,TRUE,lcsh,"Yukon -- Fiction, Clergy -- Fiction, Atonement -- Fiction"
36370,The Bishop and the Boogerman,"Harris, Joel Chandler",868,en,NA,Public domain in the USA.,TRUE,lcsh,"Girls -- Juvenile fiction, Southern States -- Juvenile fiction, Uncles -- Juvenile fiction"
36374,"Wives and Widows; or, The Broken Life","Stephens, Ann S. (Ann Sophia)",3257,en,NA,Public domain in the USA.,TRUE,lcsh,Fiction
36377,"Dave Porter on Cave Island; Or, A Schoolboy's Mysterious Mission","Stratemeyer, Edward",1626,en,NA,Public domain in the USA.,TRUE,lcsh,"Islands -- Juvenile fiction, Mystery and detective stories, Thieves -- Juvenile fiction, Ocean travel -- Juvenile fiction, Sea stories, Burglary -- Juvenile fiction"
36378,Ancient Manners; Also Known As Aphrodite,"Louÿs, Pierre",1554,en,NA,Public domain in the USA.,TRUE,lcsh,"Alexandria (Egypt) -- Fiction, Courtesans -- Egypt -- Alexandria -- Fiction"
36384,The Squire's Daughter,"Hocking, Silas K. (Silas Kitto)",38239,en,NA,Public domain in the USA.,TRUE,lcsh,"Love stories, Landlord and tenant -- Fiction, Social classes -- England -- Fiction"
